centroide,cruce,año,turno,cantidad_ciclistas,tipo_relevamiento
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2018,mañana,11,barrios
767,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",2018,tarde,4,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2013,mañana,7,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2013,tarde,2,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2014,mañana,5,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2014,tarde,6,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2015,mañana,7,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2015,tarde,13,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2016,mañana,6,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2016,tarde,14,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2017,mañana,14,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2017,tarde,26,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2018,mañana,17,barrios
768,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",2018,tarde,29,barrios
769,MIRANDA@ALLENDE,2013,mañana,3,barrios
769,MIRANDA@ALLENDE,2013,tarde,6,barrios
769,MIRANDA@ALLENDE,2014,mañana,3,barrios
769,MIRANDA@ALLENDE,2014,tarde,5,barrios
769,MIRANDA@ALLENDE,2015,mañana,3,barrios
769,MIRANDA@ALLENDE,2015,tarde,8,barrios
769,MIRANDA@ALLENDE,2016,mañana,7,barrios
769,MIRANDA@ALLENDE,2016,tarde,8,barrios
769,MIRANDA@ALLENDE,2017,mañana,5,barrios
769,MIRANDA@ALLENDE,2017,tarde,6,barrios
769,MIRANDA@ALLENDE,2018,mañana,4,barrios
769,MIRANDA@ALLENDE,2018,tarde,3,barrios
770,ALCARAZ@BERMUDEZ,2013,mañana,9,barrios
770,ALCARAZ@BERMUDEZ,2013,tarde,3,barrios
770,ALCARAZ@BERMUDEZ,2014,mañana,11,barrios
770,ALCARAZ@BERMUDEZ,2014,tarde,3,barrios
770,ALCARAZ@BERMUDEZ,2015,mañana,7,barrios
770,ALCARAZ@BERMUDEZ,2015,tarde,6,barrios
770,ALCARAZ@BERMUDEZ,2016,mañana,5,barrios
770,ALCARAZ@BERMUDEZ,2016,tarde,8,barrios
770,ALCARAZ@BERMUDEZ,2017,mañana,6,barrios
770,ALCARAZ@BERMUDEZ,2017,tarde,6,barrios
770,ALCARAZ@BERMUDEZ,2018,mañana,14,barrios
770,ALCARAZ@BERMUDEZ,2018,tarde,9,barrios
771,MURATURE@MOLIERE,2013,mañana,1,barrios
771,MURATURE@MOLIERE,2013,tarde,6,barrios
771,MURATURE@MOLIERE,2014,mañana,3,barrios
771,MURATURE@MOLIERE,2014,tarde,1,barrios
771,MURATURE@MOLIERE,2015,mañana,7,barrios
771,MURATURE@MOLIERE,2015,tarde,3,barrios
771,MURATURE@MOLIERE,2016,mañana,0,barrios
771,MURATURE@MOLIERE,2016,tarde,2,barrios
771,MURATURE@MOLIERE,2017,mañana,2,barrios
771,MURATURE@MOLIERE,2017,tarde,1,barrios
771,MURATURE@MOLIERE,2018,mañana,1,barrios
771,MURATURE@MOLIERE,2018,tarde,3,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2013,mañana,7,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2013,tarde,4,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2014,mañana,2,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2014,tarde,3,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2015,mañana,2,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2015,tarde,3,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2016,mañana,0,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2016,tarde,4,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2017,mañana,5,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2017,tarde,9,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2018,mañana,17,barrios
772,"MAGARIÑOS CERVANTES, A.@HUGO, VICTOR",2018,tarde,8,barrios
773,CAMARONES@CORTINA,2013,mañana,9,barrios
773,CAMARONES@CORTINA,2013,tarde,5,barrios
773,CAMARONES@CORTINA,2014,mañana,3,barrios
773,CAMARONES@CORTINA,2014,tarde,8,barrios
773,CAMARONES@CORTINA,2015,mañana,3,barrios
773,CAMARONES@CORTINA,2015,tarde,3,barrios
773,CAMARONES@CORTINA,2016,mañana,0,barrios
773,CAMARONES@CORTINA,2016,tarde,2,barrios
773,CAMARONES@CORTINA,2017,mañana,3,barrios
773,CAMARONES@CORTINA,2017,tarde,2,barrios
773,CAMARONES@CORTINA,2018,mañana,5,barrios
773,CAMARONES@CORTINA,2018,tarde,8,barrios
774,SAN BLAS@IRIGOYEN,2013,mañana,9,barrios
774,SAN BLAS@IRIGOYEN,2013,tarde,11,barrios
774,SAN BLAS@IRIGOYEN,2014,mañana,4,barrios
774,SAN BLAS@IRIGOYEN,2014,tarde,10,barrios
774,SAN BLAS@IRIGOYEN,2015,mañana,6,barrios
774,SAN BLAS@IRIGOYEN,2015,tarde,9,barrios
774,SAN BLAS@IRIGOYEN,2016,mañana,0,barrios
774,SAN BLAS@IRIGOYEN,2016,tarde,15,barrios
774,SAN BLAS@IRIGOYEN,2017,mañana,7,barrios
774,SAN BLAS@IRIGOYEN,2017,tarde,10,barrios
774,SAN BLAS@IRIGOYEN,2018,mañana,12,barrios
774,SAN BLAS@IRIGOYEN,2018,tarde,25,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2013,mañana,8,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2013,tarde,6,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2014,mañana,8,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2014,tarde,6,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2015,mañana,6,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2015,tarde,10,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2016,mañana,0,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2016,tarde,13,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2017,mañana,6,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2017,tarde,9,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2018,mañana,6,barrios
775,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",2018,tarde,19,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2013,mañana,19,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2013,tarde,27,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2014,mañana,13,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2014,tarde,28,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2015,mañana,14,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2015,tarde,12,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2016,mañana,22,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2016,tarde,17,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2017,mañana,23,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2017,tarde,14,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2018,mañana,23,barrios
776,"VIEDMA, FRANCISCO de@BARRAGAN",2018,tarde,31,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2013,mañana,13,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2013,tarde,17,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2014,mañana,12,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2014,tarde,19,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2015,mañana,11,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2015,tarde,10,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2016,mañana,13,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2016,tarde,11,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2017,mañana,13,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2017,tarde,23,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2018,mañana,13,barrios
777,"COSQUIN@FALCON, RAMON L.,CNEL.",2018,tarde,21,barrios
778,IBARROLA@CARHUE,2013,mañana,7,barrios
778,IBARROLA@CARHUE,2013,tarde,16,barrios
778,IBARROLA@CARHUE,2014,mañana,7,barrios
778,IBARROLA@CARHUE,2014,tarde,12,barrios
778,IBARROLA@CARHUE,2015,mañana,10,barrios
778,IBARROLA@CARHUE,2015,tarde,10,barrios
778,IBARROLA@CARHUE,2016,mañana,12,barrios
778,IBARROLA@CARHUE,2016,tarde,24,barrios
778,IBARROLA@CARHUE,2017,mañana,11,barrios
778,IBARROLA@CARHUE,2017,tarde,11,barrios
778,IBARROLA@CARHUE,2018,mañana,9,barrios
778,IBARROLA@CARHUE,2018,tarde,19,barrios
779,"BOSCH, VENTURA@MONTIEL",2013,mañana,8,barrios
779,"BOSCH, VENTURA@MONTIEL",2013,tarde,5,barrios
779,"BOSCH, VENTURA@MONTIEL",2014,mañana,9,barrios
779,"BOSCH, VENTURA@MONTIEL",2014,tarde,6,barrios
779,"BOSCH, VENTURA@MONTIEL",2015,mañana,13,barrios
779,"BOSCH, VENTURA@MONTIEL",2015,tarde,8,barrios
779,"BOSCH, VENTURA@MONTIEL",2016,mañana,6,barrios
779,"BOSCH, VENTURA@MONTIEL",2016,tarde,12,barrios
779,"BOSCH, VENTURA@MONTIEL",2017,mañana,11,barrios
779,"BOSCH, VENTURA@MONTIEL",2017,tarde,10,barrios
779,"BOSCH, VENTURA@MONTIEL",2018,mañana,17,barrios
779,"BOSCH, VENTURA@MONTIEL",2018,tarde,11,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2013,mañana,7,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2013,tarde,4,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2014,mañana,9,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2014,tarde,6,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2015,mañana,4,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2015,tarde,8,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2016,mañana,7,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2016,tarde,4,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2017,mañana,4,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2017,tarde,5,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2018,mañana,9,barrios
780,"PALMAR@SUAREZ, JOSE LEON",2018,tarde,4,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2013,mañana,4,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2013,tarde,9,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2014,mañana,6,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2014,tarde,27,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2015,mañana,2,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2015,tarde,9,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2016,mañana,4,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2016,tarde,13,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2017,mañana,13,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2017,tarde,14,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2018,mañana,5,barrios
781,"SCHMIDL, ULRICO@GORDILLO, TIMOTEO",2018,tarde,11,barrios
782,ERCILLA@PILAR,2013,mañana,6,barrios
782,ERCILLA@PILAR,2013,tarde,14,barrios
782,ERCILLA@PILAR,2014,mañana,4,barrios
782,ERCILLA@PILAR,2014,tarde,11,barrios
782,ERCILLA@PILAR,2015,mañana,9,barrios
782,ERCILLA@PILAR,2015,tarde,8,barrios
782,ERCILLA@PILAR,2016,mañana,4,barrios
782,ERCILLA@PILAR,2016,tarde,18,barrios
782,ERCILLA@PILAR,2017,mañana,10,barrios
782,ERCILLA@PILAR,2017,tarde,14,barrios
782,ERCILLA@PILAR,2018,mañana,4,barrios
782,ERCILLA@PILAR,2018,tarde,3,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2013,mañana,11,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2013,tarde,15,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2014,mañana,5,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2014,tarde,15,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2015,mañana,7,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2015,tarde,3,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2016,mañana,10,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2016,tarde,9,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2017,mañana,3,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2017,tarde,12,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2018,mañana,6,barrios
783,"ACASSUSO@LEGUIZAMON, MARTINIANO",2018,tarde,13,barrios
784,PATRON@MURGUIONDO,2013,mañana,7,barrios
784,PATRON@MURGUIONDO,2013,tarde,11,barrios
784,PATRON@MURGUIONDO,2014,mañana,8,barrios
784,PATRON@MURGUIONDO,2014,tarde,18,barrios
784,PATRON@MURGUIONDO,2015,mañana,3,barrios
784,PATRON@MURGUIONDO,2015,tarde,12,barrios
784,PATRON@MURGUIONDO,2016,mañana,11,barrios
784,PATRON@MURGUIONDO,2016,tarde,7,barrios
784,PATRON@MURGUIONDO,2017,mañana,9,barrios
784,PATRON@MURGUIONDO,2017,tarde,12,barrios
784,PATRON@MURGUIONDO,2018,mañana,10,barrios
784,PATRON@MURGUIONDO,2018,tarde,19,barrios
785,GARCIA DE COSSIO@OLIDEN,2013,mañana,9,barrios
785,GARCIA DE COSSIO@OLIDEN,2013,tarde,14,barrios
785,GARCIA DE COSSIO@OLIDEN,2014,mañana,10,barrios
785,GARCIA DE COSSIO@OLIDEN,2014,tarde,3,barrios
785,GARCIA DE COSSIO@OLIDEN,2015,mañana,10,barrios
785,GARCIA DE COSSIO@OLIDEN,2015,tarde,4,barrios
785,GARCIA DE COSSIO@OLIDEN,2016,mañana,11,barrios
785,GARCIA DE COSSIO@OLIDEN,2016,tarde,2,barrios
785,GARCIA DE COSSIO@OLIDEN,2017,mañana,10,barrios
785,GARCIA DE COSSIO@OLIDEN,2017,tarde,4,barrios
785,GARCIA DE COSSIO@OLIDEN,2018,mañana,14,barrios
785,GARCIA DE COSSIO@OLIDEN,2018,tarde,14,barrios
786,BRAGADO@ANDALGALA,2013,mañana,7,barrios
786,BRAGADO@ANDALGALA,2013,tarde,3,barrios
786,BRAGADO@ANDALGALA,2014,mañana,10,barrios
786,BRAGADO@ANDALGALA,2014,tarde,5,barrios
786,BRAGADO@ANDALGALA,2015,mañana,9,barrios
786,BRAGADO@ANDALGALA,2015,tarde,5,barrios
786,BRAGADO@ANDALGALA,2016,mañana,6,barrios
786,BRAGADO@ANDALGALA,2016,tarde,6,barrios
786,BRAGADO@ANDALGALA,2017,mañana,5,barrios
786,BRAGADO@ANDALGALA,2017,tarde,4,barrios
786,BRAGADO@ANDALGALA,2018,mañana,6,barrios
786,BRAGADO@ANDALGALA,2018,tarde,5,barrios
787,TAPALQUE@CARHUE,2013,mañana,5,barrios
787,TAPALQUE@CARHUE,2013,tarde,6,barrios
787,TAPALQUE@CARHUE,2014,mañana,2,barrios
787,TAPALQUE@CARHUE,2014,tarde,5,barrios
787,TAPALQUE@CARHUE,2015,mañana,1,barrios
787,TAPALQUE@CARHUE,2015,tarde,4,barrios
787,TAPALQUE@CARHUE,2016,mañana,5,barrios
787,TAPALQUE@CARHUE,2016,tarde,1,barrios
787,TAPALQUE@CARHUE,2017,mañana,5,barrios
787,TAPALQUE@CARHUE,2017,tarde,4,barrios
787,TAPALQUE@CARHUE,2018,mañana,2,barrios
787,TAPALQUE@CARHUE,2018,tarde,5,barrios
788,"RODO, JOSE E.@GUAMINI",2013,mañana,6,barrios
788,"RODO, JOSE E.@GUAMINI",2013,tarde,13,barrios
788,"RODO, JOSE E.@GUAMINI",2014,mañana,4,barrios
788,"RODO, JOSE E.@GUAMINI",2014,tarde,12,barrios
788,"RODO, JOSE E.@GUAMINI",2015,mañana,7,barrios
788,"RODO, JOSE E.@GUAMINI",2015,tarde,7,barrios
788,"RODO, JOSE E.@GUAMINI",2016,mañana,7,barrios
788,"RODO, JOSE E.@GUAMINI",2016,tarde,5,barrios
788,"RODO, JOSE E.@GUAMINI",2017,mañana,7,barrios
788,"RODO, JOSE E.@GUAMINI",2017,tarde,6,barrios
788,"RODO, JOSE E.@GUAMINI",2018,mañana,4,barrios
788,"RODO, JOSE E.@GUAMINI",2018,tarde,16,barrios
789,DIRECTORIO@MONTIEL,2013,mañana,11,barrios
789,DIRECTORIO@MONTIEL,2013,tarde,14,barrios
789,DIRECTORIO@MONTIEL,2014,mañana,10,barrios
789,DIRECTORIO@MONTIEL,2014,tarde,16,barrios
789,DIRECTORIO@MONTIEL,2015,mañana,4,barrios
789,DIRECTORIO@MONTIEL,2015,tarde,7,barrios
789,DIRECTORIO@MONTIEL,2016,mañana,3,barrios
789,DIRECTORIO@MONTIEL,2016,tarde,11,barrios
789,DIRECTORIO@MONTIEL,2017,mañana,6,barrios
789,DIRECTORIO@MONTIEL,2017,tarde,10,barrios
789,DIRECTORIO@MONTIEL,2018,mañana,5,barrios
789,DIRECTORIO@MONTIEL,2018,tarde,19,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2013,mañana,10,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2013,tarde,11,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2014,mañana,9,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2014,tarde,11,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2015,mañana,4,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2015,tarde,12,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2016,mañana,11,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2016,tarde,5,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2017,mañana,7,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2017,tarde,10,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2018,mañana,12,barrios
790,"TANDIL@SUAREZ, JOSE LEON",2018,tarde,7,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2013,mañana,6,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2013,tarde,3,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2014,mañana,7,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2014,tarde,5,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2015,mañana,6,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2015,tarde,16,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2016,mañana,15,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2016,tarde,6,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2017,mañana,13,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2017,tarde,9,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2018,mañana,5,barrios
791,ARTIGAS MANUEL de@ALBARIÑO,2018,tarde,6,barrios
792,BRAGADO@POLA,2013,mañana,10,barrios
792,BRAGADO@POLA,2013,tarde,10,barrios
792,BRAGADO@POLA,2014,mañana,5,barrios
792,BRAGADO@POLA,2014,tarde,17,barrios
792,BRAGADO@POLA,2015,mañana,5,barrios
792,BRAGADO@POLA,2015,tarde,9,barrios
792,BRAGADO@POLA,2016,mañana,6,barrios
792,BRAGADO@POLA,2016,tarde,15,barrios
792,BRAGADO@POLA,2017,mañana,6,barrios
792,BRAGADO@POLA,2017,tarde,13,barrios
792,BRAGADO@POLA,2018,mañana,21,barrios
792,BRAGADO@POLA,2018,tarde,27,barrios
793,TAPALQUE@FONROUGE,2013,mañana,4,barrios
793,TAPALQUE@FONROUGE,2013,tarde,8,barrios
793,TAPALQUE@FONROUGE,2014,mañana,5,barrios
793,TAPALQUE@FONROUGE,2014,tarde,8,barrios
793,TAPALQUE@FONROUGE,2015,mañana,5,barrios
793,TAPALQUE@FONROUGE,2015,tarde,7,barrios
793,TAPALQUE@FONROUGE,2016,mañana,2,barrios
793,TAPALQUE@FONROUGE,2016,tarde,7,barrios
793,TAPALQUE@FONROUGE,2017,mañana,1,barrios
793,TAPALQUE@FONROUGE,2017,tarde,8,barrios
793,TAPALQUE@FONROUGE,2018,mañana,1,barrios
793,TAPALQUE@FONROUGE,2018,tarde,4,barrios
794,"RODO, JOSE E.@LARRAZABAL",2013,mañana,7,barrios
794,"RODO, JOSE E.@LARRAZABAL",2013,tarde,12,barrios
794,"RODO, JOSE E.@LARRAZABAL",2014,mañana,9,barrios
794,"RODO, JOSE E.@LARRAZABAL",2014,tarde,3,barrios
794,"RODO, JOSE E.@LARRAZABAL",2015,mañana,2,barrios
794,"RODO, JOSE E.@LARRAZABAL",2015,tarde,6,barrios
794,"RODO, JOSE E.@LARRAZABAL",2016,mañana,7,barrios
794,"RODO, JOSE E.@LARRAZABAL",2016,tarde,11,barrios
794,"RODO, JOSE E.@LARRAZABAL",2017,mañana,9,barrios
794,"RODO, JOSE E.@LARRAZABAL",2017,tarde,15,barrios
794,"RODO, JOSE E.@LARRAZABAL",2018,mañana,18,barrios
794,"RODO, JOSE E.@LARRAZABAL",2018,tarde,19,barrios
795,CHASCOMUS@PIERES,2013,mañana,2,barrios
795,CHASCOMUS@PIERES,2013,tarde,5,barrios
795,CHASCOMUS@PIERES,2014,mañana,6,barrios
795,CHASCOMUS@PIERES,2014,tarde,1,barrios
795,CHASCOMUS@PIERES,2015,mañana,1,barrios
795,CHASCOMUS@PIERES,2015,tarde,1,barrios
795,CHASCOMUS@PIERES,2016,mañana,1,barrios
795,CHASCOMUS@PIERES,2016,tarde,1,barrios
795,CHASCOMUS@PIERES,2017,mañana,2,barrios
795,CHASCOMUS@PIERES,2017,tarde,2,barrios
795,CHASCOMUS@PIERES,2018,mañana,6,barrios
795,CHASCOMUS@PIERES,2018,tarde,7,barrios
796,RAFAELA@MANZONI,2013,mañana,12,barrios
796,RAFAELA@MANZONI,2013,tarde,14,barrios
796,RAFAELA@MANZONI,2014,mañana,3,barrios
796,RAFAELA@MANZONI,2014,tarde,15,barrios
796,RAFAELA@MANZONI,2015,mañana,10,barrios
796,RAFAELA@MANZONI,2015,tarde,7,barrios
796,RAFAELA@MANZONI,2016,mañana,11,barrios
796,RAFAELA@MANZONI,2016,tarde,16,barrios
796,RAFAELA@MANZONI,2017,mañana,18,barrios
796,RAFAELA@MANZONI,2017,tarde,18,barrios
796,RAFAELA@MANZONI,2018,mañana,17,barrios
796,RAFAELA@MANZONI,2018,tarde,19,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2013,mañana,15,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2013,tarde,15,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2014,mañana,11,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2014,tarde,19,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2015,mañana,9,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2015,tarde,15,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2016,mañana,6,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2016,tarde,17,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2017,mañana,8,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2017,tarde,21,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2018,mañana,14,barrios
797,"FALCON, RAMON L.,CNEL.@LEOPARDI",2018,tarde,17,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2013,mañana,5,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2013,tarde,5,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2014,mañana,1,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2014,tarde,7,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2015,mañana,3,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2015,tarde,5,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2016,mañana,7,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2016,tarde,8,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2017,mañana,5,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2017,tarde,5,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2018,mañana,7,barrios
798,"BACACAY@CALDERON DE LA BARCA, PEDRO",2018,tarde,7,barrios
799,SARACHAGA@CERVANTES,2013,mañana,5,barrios
799,SARACHAGA@CERVANTES,2013,tarde,4,barrios
799,SARACHAGA@CERVANTES,2014,mañana,5,barrios
799,SARACHAGA@CERVANTES,2014,tarde,5,barrios
799,SARACHAGA@CERVANTES,2015,mañana,7,barrios
799,SARACHAGA@CERVANTES,2015,tarde,1,barrios
799,SARACHAGA@CERVANTES,2016,mañana,8,barrios
799,SARACHAGA@CERVANTES,2016,tarde,6,barrios
799,SARACHAGA@CERVANTES,2017,mañana,2,barrios
799,SARACHAGA@CERVANTES,2017,tarde,3,barrios
799,SARACHAGA@CERVANTES,2018,mañana,5,barrios
799,SARACHAGA@CERVANTES,2018,tarde,4,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2013,mañana,3,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2013,tarde,5,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2014,mañana,1,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2014,tarde,14,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2015,mañana,5,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2015,tarde,3,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2016,mañana,6,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2016,tarde,2,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2017,mañana,5,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2017,tarde,7,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2018,mañana,5,barrios
800,"ARANGUREN, JUAN F., Dr.@BERMUDEZ",2018,tarde,8,barrios
